7.141394913196563721e-02,-4.904169961810112000e-02,1.371359825134277344e-02,5.576258897781372070e-02,3.988212347030639648e-02,-5.200087279081344604e-02,8.106391131877899170e-02,5.868223309516906738e-02,8.188785612583160400e-02,-3.745916113257408142e-02,3.444241732358932495e-02,-6.723954528570175171e-02,-8.202378451824188232e-02,-6.083413586020469666e-02,-7.895490527153015137e-02,3.421686589717864990e-02,-1.816791296005249023e-02,-8.164609968662261963e-02,3.383718430995941162e-03,-2.353183925151824951e-02,-4.706072807312011719e-02,-7.739961147308349609e-03,5.499973893165588379e-02,2.848158776760101318e-02,2.712309360504150391e-02,-3.194911777973175049e-02,-6.419326364994049072e-02,1.010385900735855103e-02,6.443813443183898926e-03,4.360899329185485840e-02,-7.266616821289062500e-02,-2.898285537958145142e-02,5.009339749813079834e-02,7.016544044017791748e-02,8.171938359737396240e-02,-4.423091933131217957e-02,-3.334216028451919556e-02,2.640143036842346191e-03,5.171895027160644531e-02,-3.660671412944793701e-03,3.131037205457687378e-02,-4.855879768729209900e-02,2.763823419809341431e-02,-5.674508959054946899e-02,3.827303647994995117e-02,4.505953192710876465e-02,2.199727296829223633e-02,1.936832815408706665e-02,2.895183861255645752e-02,-4.987431317567825317e-02,-2.939542010426521301e-02,-2.758325263857841492e-02,-7.179303467273712158e-02,-5.640812590718269348e-02,-4.273791611194610596e-02,-5.521009117364883423e-02,-7.532265782356262207e-02,4.788020253181457520e-02,5.266740918159484863e-02,-2.337181195616722107e-02,3.399402648210525513e-02,-1.377238333225250244e-02,6.906431913375854492e-02,-3.006050363183021545e-02,-2.635172754526138306e-02,-4.875235259532928467e-02,-4.328063130378723145e-02,-4.076368361711502075e-02,3.463487327098846436e-02,5.278277397155761719e-02,-3.137134015560150146e-03,-4.539905861020088196e-02,-4.328844696283340454e-02,-3.888249397277832031e-03,-6.614070385694503784e-02,-2.229636535048484802e-02,7.557067275047302246e-02,4.330600798130035400e-02,-4.515042901039123535e-02,2.797332406044006348e-02,-7.847286760807037354e-03,2.670628577470779419e-02,-4.783345013856887817e-02,4.810549318790435791e-02,-1.115233451128005981e-02,7.018089294433593750e-02,-7.000695168972015381e-02,-6.606563180685043335e-02,-7.939868420362472534e-02,-7.037553936243057251e-02,8.057589828968048096e-02,-5.136623978614807129e-03,6.604678928852081299e-03,3.727238625288009644e-02,-4.518955945968627930e-03,-5.145929753780364990e-02,1.898563653230667114e-02,-5.392014980316162109e-03,-4.425973445177078247e-02,-7.819813489913940430e-02
5.140438675880432129e-03,-7.331261038780212402e-02,3.585673123598098755e-02,5.844560265541076660e-02,-3.871622309088706970e-02,-1.120415329933166504e-02,5.864186584949493408e-02,6.335094571113586426e-02,3.315155208110809326e-02,6.813326478004455566e-02,-4.072838649153709412e-02,3.391602635383605957e-02,-8.102637529373168945e-02,2.632444351911544800e-02,7.200433313846588135e-02,6.853842735290527344e-02,6.440465152263641357e-02,-4.427030310034751892e-02,-5.962856113910675049e-02,3.441116958856582642e-02,-4.532084241509437561e-02,4.845923185348510742e-02,-4.947355389595031738e-02,7.122762501239776611e-03,4.372543096542358398e-02,-1.210704445838928223e-03,-8.366018533706665039e-03,-2.768849581480026245e-02,-7.647462934255599976e-02,-1.834414154291152954e-02,5.637958645820617676e-02,-2.416944131255149841e-02,-1.972506940364837646e-02,7.894623279571533203e-02,7.241299748420715332e-02,5.869135260581970215e-02,3.206149488687515259e-02,-6.809594482183456421e-02,-3.920531272888183594e-02,1.284782588481903076e-02,3.938242793083190918e-02,1.846486330032348633e-02,-5.393061786890029907e-02,-2.857443690299987793e-02,-1.255452632904052734e-03,-4.970291629433631897e-02,-6.694177538156509399e-02,7.631568610668182373e-02,4.226081073284149170e-02,-1.647715270519256592e-02,-1.722159236669540405e-02,-2.155848592519760132e-02,5.220322310924530029e-02,3.023412078619003296e-02,1.893464475870132446e-02,-7.538028806447982788e-02,-2.807103097438812256e-03,-1.342575997114181519e-02,-8.125486969947814941e-02,7.728770375251770020e-02,-6.624720990657806396e-02,-6.785640865564346313e-02,2.048338949680328369e-02,-7.698988169431686401e-02,-8.921064436435699463e-03,-2.774852141737937927e-02,-8.914127945899963379e-03,4.431265592575073242e-02,-4.954598844051361084e-03,2.321346104145050049e-02,-2.490376308560371399e-02,-6.236416101455688477e-02,3.628430515527725220e-02,3.214192390441894531e-02,5.897819995880126953e-02,7.881340384483337402e-02,-3.680757060647010803e-02,-4.229604825377464294e-02,6.223784387111663818e-02,-2.287838235497474670e-02,-5.751623958349227905e-02,5.027972161769866943e-02,5.472955107688903809e-02,-1.370811462402343750e-02,6.234070658683776855e-02,4.740229249000549316e-02,2.236910164356231689e-03,-6.737813353538513184e-03,4.080791771411895752e-02,-7.403911650180816650e-02,-2.724900841712951660e-03,8.187468349933624268e-02,3.187750279903411865e-02,2.723810076713562012e-02,5.067038536071777344e-02,-7.348562031984329224e-02,7.564456760883331299e-02,1.264207065105438232e-03,3.222911804914474487e-02,7.794840633869171143e-02
-1.937083899974822998e-02,4.298654198646545410e-02,1.880202442407608032e-02,-2.021311596035957336e-02,-1.315373927354812622e-02,1.426497101783752441e-02,-4.628621041774749756e-03,5.495007336139678955e-02,5.446989834308624268e-02,-6.427149474620819092e-02,7.692839205265045166e-02,-1.722037047147750854e-02,6.273356080055236816e-02,4.588702321052551270e-02,5.944052338600158691e-02,-2.850075811147689819e-02,-3.865931928157806396e-02,6.868463754653930664e-02,1.192162185907363892e-02,8.144651353359222412e-02,-5.133412033319473267e-02,-2.829685434699058533e-02,6.103725731372833252e-02,-1.418583840131759644e-02,-5.008864775300025940e-02,-4.704980924725532532e-02,-2.879399433732032776e-02,-5.644061416387557983e-02,-6.198053061962127686e-02,3.579387813806533813e-02,3.791348636150360107e-02,-3.050705045461654663e-02,3.038901835680007935e-02,-1.012223958969116211e-02,1.191420108079910278e-02,-5.415783822536468506e-02,-1.474632322788238525e-02,4.311421513557434082e-02,6.630857288837432861e-02,1.141622662544250488e-03,-5.457220971584320068e-02,-4.482761025428771973e-02,2.236016094684600830e-02,-6.139949709177017212e-02,2.669660747051239014e-02,6.381912529468536377e-02,6.091627478599548340e-02,4.324878752231597900e-02,-2.539434656500816345e-02,7.818314433097839355e-02,2.535975724458694458e-02,5.055971443653106689e-03,5.287043750286102295e-02,-1.360683888196945190e-02,-3.832213953137397766e-02,-6.537110358476638794e-02,2.814759314060211182e-02,-3.249629214406013489e-02,3.287719190120697021e-02,-1.814762502908706665e-02,-4.681665450334548950e-02,-9.513825178146362305e-03,-5.676060914993286133e-03,-8.074234426021575928e-02,-5.011530220508575439e-02,-5.378265678882598877e-02,3.816626220941543579e-02,-3.928769007325172424e-02,-6.324480473995208740e-02,-4.988175630569458008e-02,2.458561956882476807e-02,-5.505623295903205872e-02,4.463215172290802002e-02,2.866712957620620728e-02,3.609950840473175049e-02,-7.373054325580596924e-02,-7.143095135688781738e-04,1.373341679573059082e-02,-1.495272666215896606e-02,-3.502801060676574707e-02,4.077684134244918823e-02,1.604983955621719360e-02,-1.515452563762664795e-02,-5.809884518384933472e-02,-3.789515793323516846e-02,2.952061593532562256e-03,-3.534865006804466248e-02,-4.767217114567756653e-02,-7.215122878551483154e-02,-5.823038890957832336e-02,1.555167138576507568e-03,-2.902683615684509277e-02,6.678098440170288086e-02,1.101896911859512329e-02,-7.395155727863311768e-02,-3.668822348117828369e-03,6.768697500228881836e-02,1.080317795276641846e-02,2.690345793962478638e-02,5.798256397247314453e-02
-1.308043301105499268e-02,-5.791906267404556274e-02,2.739046514034271240e-02,7.381765544414520264e-02,-2.635094150900840759e-02,-9.816095232963562012e-03,3.428810834884643555e-02,-5.824936181306838989e-02,-5.314052104949951172e-03,6.985759735107421875e-02,4.785713553428649902e-02,-1.136510074138641357e-02,4.606732726097106934e-02,-1.035857945680618286e-02,5.113205313682556152e-02,8.550658822059631348e-04,6.694802641868591309e-02,5.838099122047424316e-02,3.543478250503540039e-02,-7.198527455329895020e-02,-1.970782130956649780e-02,-2.095009014010429382e-02,4.840119183063507080e-02,-6.829690933227539062e-02,-5.957353860139846802e-02,7.499398291110992432e-02,-4.494304582476615906e-02,-7.314112037420272827e-02,3.552159667015075684e-02,-5.249074846506118774e-02,7.873819768428802490e-02,-7.020547986030578613e-02,-1.807820796966552734e-02,8.013576269149780273e-02,2.403542399406433105e-02,-3.181985393166542053e-02,-4.989872872829437256e-02,6.681303679943084717e-02,7.434110343456268311e-02,-1.373302191495895386e-02,-6.606213748455047607e-02,-5.435844510793685913e-02,7.091552019119262695e-03,7.463453710079193115e-02,-2.254471927881240845e-02,-3.276933729648590088e-02,2.381505817174911499e-02,-2.528488263487815857e-02,-5.460542440414428711e-02,-7.312245666980743408e-02,-5.548327416181564331e-02,3.738114237785339355e-02,-7.575480639934539795e-02,2.626767754554748535e-02,3.084576129913330078e-02,5.673672258853912354e-02,3.478356450796127319e-02,6.565006077289581299e-02,-7.544406503438949585e-02,-6.752131879329681396e-02,-2.686478197574615479e-03,7.150970399379730225e-02,-5.635045468807220459e-03,5.964130163192749023e-02,-2.015939354896545410e-02,3.673389554023742676e-02,-7.003465294837951660e-02,-5.774858593940734863e-02,-3.262608498334884644e-02,-7.121935486793518066e-03,5.317746102809906006e-02,1.427121460437774658e-03,5.303478240966796875e-02,1.511827111244201660e-02,-2.313233539462089539e-02,2.500523626804351807e-02,3.386688232421875000e-02,-1.829650998115539551e-02,4.298436641693115234e-02,-7.101207971572875977e-02,2.310363948345184326e-02,-6.705167144536972046e-02,4.030623286962509155e-02,-4.506414011120796204e-02,-1.976733654737472534e-02,-4.169727489352226257e-02,-5.811825394630432129e-02,-5.742843821644783020e-02,-3.815820813179016113e-02,-5.830995738506317139e-02,-5.459487810730934143e-02,3.829464316368103027e-02,-4.939195886254310608e-02,6.781896948814392090e-02,-3.740504756569862366e-02,-6.050848960876464844e-02,2.252995967864990234e-03,-5.147521197795867920e-02,-1.907726377248764038e-02,5.786867439746856689e-02
-3.379128128290176392e-02,1.879860460758209229e-02,-3.414529189467430115e-02,-6.406034529209136963e-02,-7.023259997367858887e-03,3.243356943130493164e-03,3.121219575405120850e-03,-1.392431557178497314e-03,-5.760028958320617676e-02,7.305613160133361816e-02,-1.410272717475891113e-02,1.294898986816406250e-02,-5.923420190811157227e-02,6.053318083286285400e-02,-7.576502114534378052e-02,-6.294286251068115234e-02,-1.011200994253158569e-02,-5.013500526547431946e-02,2.744711190462112427e-02,-4.747865349054336548e-02,-8.012473583221435547e-02,-6.923146545886993408e-02,-4.018250852823257446e-02,-1.423030346632003784e-02,-5.432275682687759399e-02,6.684491038322448730e-02,5.587266385555267334e-02,-6.609201431274414062e-02,2.038645744323730469e-02,-4.662875831127166748e-02,1.419911533594131470e-02,8.790366351604461670e-03,2.142250537872314453e-02,7.774439454078674316e-02,-7.516143471002578735e-02,2.722757309675216675e-02,-3.949171304702758789e-02,1.095131039619445801e-03,5.056953430175781250e-02,-1.703844964504241943e-02,6.578011810779571533e-02,6.628924608230590820e-02,-2.705389633774757385e-02,-5.471045523881912231e-02,-1.216225326061248779e-03,1.875557005405426025e-02,7.083463668823242188e-02,-6.246997416019439697e-02,4.495540261268615723e-02,-7.315001636743545532e-02,3.870788961648941040e-02,-3.779561072587966919e-02,5.322046577930450439e-03,4.553623497486114502e-03,3.281170129776000977e-02,5.656404793262481689e-02,-2.189130336046218872e-02,-3.594962134957313538e-02,7.676146924495697021e-02,-6.019277870655059814e-02,5.418486893177032471e-02,5.235145986080169678e-02,-2.218896150588989258e-02,-8.209659904241561890e-02,-3.867088630795478821e-02,-5.205221846699714661e-02,1.958087086677551270e-02,4.835531115531921387e-02,4.471492767333984375e-02,-6.946036964654922485e-02,4.857744276523590088e-02,-1.671847701072692871e-02,5.025279521942138672e-02,4.414162039756774902e-02,5.401036143302917480e-02,-3.431289643049240112e-02,-5.503372102975845337e-02,-4.568086564540863037e-02,2.247443795204162598e-02,-2.906275913119316101e-02,-6.181551888585090637e-02,8.139391243457794189e-02,4.087224602699279785e-02,-1.937516033649444580e-02,-2.420338243246078491e-02,-5.351742357015609741e-02,4.082127660512924194e-02,-6.731532514095306396e-03,3.010798245668411255e-02,-3.290414810180664062e-03,-6.386132538318634033e-02,-7.093538343906402588e-02,5.014920234680175781e-02,-3.477168083190917969e-02,5.277907848358154297e-02,6.008212268352508545e-02,-1.435915380716323853e-02,-3.842115774750709534e-02,-3.805661574006080627e-02,-4.448302835226058960e-02
2.333179861307144165e-02,-1.165150105953216553e-02,-2.496361732482910156e-03,-6.097982078790664673e-02,3.785438835620880127e-03,-2.725057303905487061e-02,8.159214258193969727e-02,-7.675044983625411987e-02,5.699415504932403564e-02,4.936519265174865723e-02,-7.977326214313507080e-02,4.301172494888305664e-02,4.097520560026168823e-02,-3.790672868490219116e-02,-1.543112099170684814e-03,1.245258748531341553e-02,-6.612882018089294434e-02,-1.206301152706146240e-03,-9.452559053897857666e-03,-6.292382627725601196e-02,5.573776364326477051e-02,-4.435533285140991211e-02,-5.448278039693832397e-02,1.506065577268600464e-02,-3.402109444141387939e-02,-5.575783178210258484e-02,-3.523059934377670288e-02,2.382086962461471558e-02,-2.479698881506919861e-02,-5.133900791406631470e-02,-4.942360520362854004e-02,-5.334302783012390137e-03,4.107668995857238770e-03,2.138504385948181152e-02,2.635689079761505127e-02,-5.121558159589767456e-02,4.346129298210144043e-02,-8.345589041709899902e-03,-1.187974214553833008e-02,-6.530989706516265869e-02,-1.997852697968482971e-02,7.302540540695190430e-02,2.690634131431579590e-02,1.891925930976867676e-04,-3.542183712124824524e-02,-3.309769555926322937e-02,-3.953367099165916443e-02,-2.268808707594871521e-02,-1.600524783134460449e-02,-7.550480216741561890e-02,-2.217033877968788147e-02,6.582289934158325195e-03,6.513163447380065918e-02,6.177157163619995117e-02,3.372881561517715454e-02,-3.577305749058723450e-02,3.101523220539093018e-02,-7.673576474189758301e-04,-7.537757605314254761e-02,2.540106326341629028e-02,-7.126067578792572021e-02,7.361397147178649902e-03,-5.231201648712158203e-03,3.623755276203155518e-02,-3.741718456149101257e-02,-2.808273211121559143e-02,-3.280384838581085205e-02,-3.191211447119712830e-02,5.677191913127899170e-02,1.187177002429962158e-02,1.783862709999084473e-03,-3.460485860705375671e-02,-4.874427989125251770e-02,-3.183798491954803467e-02,-2.422477304935455322e-02,-1.349911093711853027e-03,-6.938117742538452148e-02,5.073146522045135498e-02,-2.254116535186767578e-02,-6.846191734075546265e-02,7.769405841827392578e-03,7.522653043270111084e-02,-1.479659229516983032e-02,-6.232352554798126221e-02,-6.529130041599273682e-02,4.649542272090911865e-03,3.669928759336471558e-02,6.878061592578887939e-02,8.380807936191558838e-03,5.287201702594757080e-02,-3.269192576408386230e-02,-4.258969798684120178e-02,6.165857613086700439e-02,1.224679499864578247e-02,2.558403462171554565e-02,1.204273849725723267e-02,1.494881510734558105e-02,-3.738976642489433289e-02,-1.387158036231994629e-02,1.168843358755111694e-02
-2.345664799213409424e-02,6.434682011604309082e-02,4.572132229804992676e-02,-6.413681060075759888e-02,5.159145593643188477e-02,6.497068703174591064e-02,2.039032429456710815e-02,7.670998573303222656e-03,-4.464171454310417175e-02,9.017527103424072266e-03,5.669091641902923584e-02,-3.166039660573005676e-02,-2.827326208353042603e-02,-6.975950300693511963e-02,2.236118167638778687e-02,6.346830725669860840e-02,1.574461907148361206e-02,-1.901412010192871094e-02,6.348285079002380371e-02,-5.115606263279914856e-02,5.364219844341278076e-02,-6.357895582914352417e-02,4.790146648883819580e-02,-3.543800115585327148e-02,7.033555209636688232e-02,-7.739432156085968018e-03,-6.458775699138641357e-02,6.886872649192810059e-02,-4.983084648847579956e-02,-2.225912362337112427e-02,1.790038496255874634e-02,-5.887268856167793274e-02,2.116677910089492798e-02,-6.887591630220413208e-02,1.613551378250122070e-02,7.478655874729156494e-02,-6.969523429870605469e-02,-6.418450176715850830e-02,5.944415926933288574e-02,7.273991405963897705e-02,-4.870344325900077820e-02,4.877264797687530518e-02,7.295428216457366943e-02,3.275511413812637329e-02,1.798944175243377686e-02,-5.819365754723548889e-02,7.045446336269378662e-02,-6.255408376455307007e-02,-5.158017575740814209e-02,7.205967605113983154e-02,6.644025444984436035e-03,-7.903699576854705811e-02,-5.929646641016006470e-02,-7.890932261943817139e-03,-3.646878153085708618e-02,4.971848428249359131e-02,2.365750819444656372e-02,-1.630133390426635742e-02,-6.184788793325424194e-02,7.675841450691223145e-02,1.591542363166809082e-02,5.126811563968658447e-02,1.718337088823318481e-02,-3.902924060821533203e-02,3.551440685987472534e-02,6.218671798706054688e-03,-7.002231478691101074e-02,1.503580808639526367e-02,5.463816225528717041e-02,-6.849947571754455566e-02,-7.785011082887649536e-02,-4.632707312703132629e-02,-4.829845950007438660e-02,7.093504071235656738e-02,6.333513557910919189e-02,-5.794439837336540222e-02,1.248417049646377563e-02,3.685726970434188843e-02,7.752282917499542236e-02,-1.361161470413208008e-03,-3.576415777206420898e-02,-2.699398621916770935e-02,6.935562193393707275e-02,3.770340979099273682e-02,-2.564506232738494873e-02,5.318300426006317139e-02,-4.923543334007263184e-02,6.380741298198699951e-02,6.407739222049713135e-02,5.855870246887207031e-02,5.694912374019622803e-02,2.023372054100036621e-02,-6.900577247142791748e-02,-4.017669707536697388e-02,-3.463879972696304321e-02,-2.075810730457305908e-02,-6.863780319690704346e-03,-5.869388580322265625e-02,7.117819786071777344e-02,2.067262679338455200e-02
5.453221499919891357e-03,-5.936181545257568359e-02,-6.217163056135177612e-02,-6.252597272396087646e-02,-1.358500123023986816e-02,4.707872867584228516e-04,4.669557511806488037e-02,7.078334689140319824e-02,3.972205519676208496e-02,-1.094882190227508545e-02,-1.140128076076507568e-02,-6.135378777980804443e-02,3.300563246011734009e-02,-1.363114267587661743e-02,5.692979693412780762e-02,-5.760254710912704468e-02,2.907719463109970093e-02,-4.680722579360008240e-02,7.523104548454284668e-02,1.630143821239471436e-02,-6.266264617443084717e-02,-6.828144937753677368e-02,-5.865297093987464905e-02,-3.085445985198020935e-02,6.691500544548034668e-02,5.299319326877593994e-02,1.851976662874221802e-02,-7.675553113222122192e-02,-6.222020834684371948e-02,-7.318260520696640015e-02,-4.554902762174606323e-02,7.764193415641784668e-02,2.705560624599456787e-02,-6.819486618041992188e-03,-6.205083429813385010e-02,-6.180742383003234863e-02,-3.443183004856109619e-02,3.385819494724273682e-03,-1.400955021381378174e-03,-5.588389560580253601e-02,-1.733504235744476318e-02,-2.359600737690925598e-02,-5.764656513929367065e-02,-6.768206506967544556e-02,5.883890390396118164e-02,6.593033671379089355e-02,4.115025699138641357e-02,-3.524851426482200623e-02,4.639045894145965576e-02,6.703695654869079590e-02,-2.363839745521545410e-02,-6.161220371723175049e-03,-1.240196824073791504e-02,4.051206260919570923e-02,5.336761474609375000e-02,4.379674792289733887e-03,-1.046326756477355957e-02,5.599811673164367676e-02,-8.607119321823120117e-03,6.930370628833770752e-02,6.707094609737396240e-03,-5.447700619697570801e-03,-2.615353837609291077e-02,-6.617268174886703491e-02,-2.072642371058464050e-02,-1.023740321397781372e-02,-3.050137311220169067e-02,-7.700129598379135132e-02,-3.613474965095520020e-02,-2.007342129945755005e-02,-5.426536127924919128e-02,2.787470072507858276e-02,-3.776579722762107849e-02,5.574689805507659912e-02,5.501577258110046387e-02,3.606484085321426392e-02,7.039929926395416260e-02,3.294556587934494019e-02,-4.869666695594787598e-02,-5.871755629777908325e-02,-6.125147640705108643e-02,2.706670016050338745e-02,-2.941248938441276550e-02,-5.893258005380630493e-02,5.263513326644897461e-02,-3.077153116464614868e-02,-4.906572401523590088e-02,-7.296657562255859375e-02,4.267288744449615479e-02,-6.042447686195373535e-02,7.618227601051330566e-02,-3.597436845302581787e-02,-6.533510237932205200e-02,-1.781024783849716187e-02,6.047002971172332764e-03,7.885217666625976562e-03,-1.834494620561599731e-02,-8.291117846965789795e-03,5.468057096004486084e-02,-4.634602740406990051e-02
-2.042527124285697937e-02,-5.862036347389221191e-02,-3.621111810207366943e-02,-2.996571362018585205e-03,-6.737301498651504517e-02,3.795237839221954346e-02,-2.126634865999221802e-02,2.907709777355194092e-02,-7.570187002420425415e-02,6.611843407154083252e-02,3.232998400926589966e-02,-6.873645633459091187e-02,8.162736892700195312e-03,6.267897784709930420e-03,-2.654736489057540894e-02,-4.359437525272369385e-02,-6.609902530908584595e-02,2.792565524578094482e-02,-1.245757937431335449e-02,-8.071280270814895630e-02,-6.467629969120025635e-02,1.995332539081573486e-02,7.265035808086395264e-02,-2.285050973296165466e-02,-5.980596691370010376e-02,2.796429395675659180e-02,-3.046821802854537964e-02,-3.881506621837615967e-03,-7.859853655099868774e-02,3.309848159551620483e-02,3.947998583316802979e-02,1.954386383295059204e-02,5.679388344287872314e-02,4.578627645969390869e-03,1.214752346277236938e-02,-5.277312546968460083e-02,-5.927661061286926270e-02,-1.815632730722427368e-02,-1.471780240535736084e-02,1.186155527830123901e-02,7.330536842346191406e-02,-8.144767582416534424e-02,1.108158379793167114e-02,-1.279403269290924072e-02,5.354663729667663574e-02,-7.476694881916046143e-03,-4.751558229327201843e-02,7.532416284084320068e-02,4.761834442615509033e-02,5.431874096393585205e-02,4.183451831340789795e-02,1.001558452844619751e-02,-1.579135656356811523e-03,-4.005244001746177673e-02,-3.170789405703544617e-02,4.971772432327270508e-02,-8.008490502834320068e-02,3.640441596508026123e-02,3.845371305942535400e-03,5.364805459976196289e-03,6.647482514381408691e-04,1.377332955598831177e-02,-5.622515827417373657e-02,-1.084776222705841064e-02,5.348066985607147217e-02,-3.525479882955551147e-02,2.840309590101242065e-02,6.463478505611419678e-02,5.789473652839660645e-02,8.859679102897644043e-03,4.454588890075683594e-02,-8.058395236730575562e-02,6.472623348236083984e-02,-5.843959748744964600e-02,2.187393605709075928e-03,-8.118072152137756348e-02,-8.036829531192779541e-03,-5.862861871719360352e-05,-8.361697196960449219e-03,2.331209927797317505e-02,-2.631762996315956116e-02,6.971783936023712158e-02,2.892459928989410400e-02,-7.794693112373352051e-02,-7.284438610076904297e-02,-1.573251932859420776e-02,7.456742227077484131e-02,7.424713671207427979e-02,-8.914820849895477295e-03,9.371638298034667969e-03,6.677888333797454834e-03,-2.752856910228729248e-02,7.223930954933166504e-02,5.076107382774353027e-02,-3.474539890885353088e-02,1.334349811077117920e-02,-7.188905030488967896e-02,5.636744201183319092e-02,3.735972940921783447e-02,7.991503179073333740e-02
1.808610558509826660e-02,2.716571837663650513e-02,6.358148157596588135e-02,-7.774762064218521118e-02,5.823804438114166260e-02,5.169202387332916260e-02,-6.554012745618820190e-02,-2.869918942451477051e-03,3.315813839435577393e-03,-8.043724298477172852e-02,-7.312748581171035767e-02,-1.408010721206665039e-03,-5.227559059858322144e-02,2.878325432538986206e-02,-6.839122623205184937e-02,-4.123839363455772400e-02,3.501139581203460693e-02,4.835630953311920166e-02,2.501138299703598022e-02,7.855340838432312012e-02,-4.979106783866882324e-02,7.292233407497406006e-03,3.330036997795104980e-03,-6.423953920602798462e-02,5.287137627601623535e-02,2.733049541711807251e-02,7.667936384677886963e-02,4.766474664211273193e-02,-1.802313327789306641e-02,1.396812498569488525e-03,3.096679598093032837e-02,-6.029670685529708862e-02,9.177803993225097656e-03,1.073040068149566650e-02,-6.278318911790847778e-02,-1.908119767904281616e-02,-1.241735368967056274e-02,2.398001402616500854e-02,-4.365055263042449951e-02,4.702948033809661865e-03,2.689491212368011475e-02,-6.787599623203277588e-02,2.557845413684844971e-02,5.682946741580963135e-02,4.196003079414367676e-03,-4.564203321933746338e-02,-6.204649806022644043e-03,-2.962095290422439575e-02,3.968919813632965088e-02,4.243802279233932495e-02,8.171598613262176514e-02,4.229777306318283081e-02,-5.274258181452751160e-02,5.928346514701843262e-02,-6.934805959463119507e-02,-7.353077828884124756e-02,7.467922568321228027e-02,5.506998300552368164e-02,-2.175559476017951965e-02,-8.488796651363372803e-03,-1.613321900367736816e-02,2.157885581254959106e-02,4.903984069824218750e-02,-3.711742535233497620e-02,-1.990650221705436707e-02,-5.012372881174087524e-02,-3.872215375304222107e-02,4.576456546783447266e-02,-3.802907839417457581e-02,2.035512775182723999e-02,-6.616482883691787720e-02,4.511098563671112061e-02,-6.941723823547363281e-02,-2.263464033603668213e-02,-2.343421429395675659e-02,3.785548359155654907e-02,-4.585772380232810974e-02,4.683808982372283936e-02,3.713139146566390991e-02,6.486631929874420166e-02,9.219169616699218750e-03,-1.721020042896270752e-02,6.166802346706390381e-02,-6.739745289087295532e-02,-7.968887686729431152e-02,7.590484619140625000e-02,-4.213586449623107910e-02,-6.802574545145034790e-02,4.558910429477691650e-02,-4.526325315237045288e-02,-1.329667121171951294e-02,2.042434364557266235e-02,3.763802349567413330e-02,-3.479409217834472656e-02,6.848078966140747070e-02,-7.704199850559234619e-02,2.744029462337493896e-02,6.307916343212127686e-02,-2.772171050310134888e-02,5.353997647762298584e-02
